Name,Year,Team,BA,OBP,SLG,OPS,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GDP,HBP,SH,SF,IBB,RISP,PHBA
Park Joon-seo,2008,Lotte Giants,0.125,0.25,0.125,0.375,26.0,20.0,16.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,,,,,
Park Joon-seo,2007,Lotte Giants,0.213,0.284,0.295,0.579,75.0,70.0,61.0,10.0,13.0,2.0,0.0,1.0,8.0,0.0,0.0,6.0,14.0,18.0,0.0,0.0,,,,,
Park Joon-seo,2006,Lotte Giants,0.241,0.254,0.259,0.513,67.0,63.0,58.0,5.0,14.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,18.0,15.0,0.0,0.0,,,,,
Park Joon-seo,2005,Lotte Giants,0.195,0.233,0.244,0.477,68.0,94.0,82.0,9.0,16.0,2.0,1.0,0.0,5.0,4.0,2.0,4.0,25.0,20.0,0.0,0.0,,,,,
Park Joon-seo,2004,Lotte Giants,0.242,0.314,0.401,0.715,86.0,182.0,157.0,26.0,38.0,10.0,3.0,3.0,18.0,5.0,1.0,11.0,37.0,63.0,2.0,6.0,,,,,
Park Joon-seo,2003,Lotte Giants,0.148,0.233,0.185,0.418,29.0,30.0,27.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,5.0,0.0,0.0,,,,,
Park Joon-seo,2002,Lotte Giants,0.152,0.176,0.182,0.358,29.0,34.0,33.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,6.0,1.0,0.0,,,,,
Park Joon-seo,2001,SK Wyverns,0.263,0.333,0.263,0.596,25.0,22.0,19.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,5.0,1.0,0.0,,,,,
Baek Dong-hoon,2021,Doosan Bears,0.0,0.0,0.0,0.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baek Dong-hoon,2020,Doosan Bears,0.188,0.316,0.25,0.566,27.0,19.0,16.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Baek Dong-hoon,2019,Doosan Bears,0.17,0.25,0.213,0.463,41.0,52.0,47.0,8.0,8.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,16.0,10.0,0.0,1.0,0.0,0.0,0.0,0.083,0.0
Baek Dong-hoon,2018,Doosan Bears,0.222,0.353,0.407,0.76,23.0,34.0,27.0,7.0,6.0,2.0,0.0,1.0,4.0,0.0,0.0,5.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,0.1,0.0
Baek Dong-hoon,2015,Lotte Giants,0.0,0.222,0.0,0.222,8.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Baek Dong-hoon,2014,Lotte Giants,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baek Dong-hoon,2013,Lotte Giants,0.111,0.111,0.111,0.222,30.0,18.0,18.0,7.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Byun Yong-sun,2012,Lotte Giants,0.0,0.0,0.0,0.0,7.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,
Byun Yong-sun,2010,Lotte Giants,0.333,0.333,0.333,0.667,3.0,,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,
Son Ah-seop,2024,NC Dinos,0.285,0.314,0.396,0.71,84.0,355.0,333.0,45.0,95.0,16.0,0.0,7.0,50.0,6.0,2.0,16.0,65.0,132.0,1.0,0.0,2.0,4.0,0.0,0.272,0.143
Son Ah-seop,2023,NC Dinos,0.339,0.393,0.443,0.836,140.0,609.0,551.0,97.0,187.0,36.0,3.0,5.0,65.0,14.0,3.0,50.0,67.0,244.0,10.0,2.0,1.0,5.0,2.0,0.339,0.333
Son Ah-seop,2022,NC Dinos,0.277,0.347,0.367,0.714,138.0,617.0,548.0,72.0,152.0,29.0,4.0,4.0,48.0,7.0,3.0,59.0,76.0,201.0,9.0,3.0,1.0,6.0,2.0,0.3,0.0
Son Ah-seop,2021,Lotte Giants,0.319,0.39,0.397,0.787,139.0,610.0,542.0,88.0,173.0,29.0,2.0,3.0,58.0,11.0,6.0,61.0,67.0,215.0,15.0,3.0,3.0,1.0,3.0,0.318,0.0
Son Ah-seop,2020,Lotte Giants,0.352,0.415,0.493,0.908,141.0,611.0,540.0,98.0,190.0,43.0,0.0,11.0,85.0,5.0,0.0,61.0,56.0,266.0,9.0,2.0,1.0,7.0,4.0,0.333,0.667
Son Ah-seop,2019,Lotte Giants,0.295,0.36,0.4,0.76,134.0,568.0,512.0,78.0,151.0,22.0,1.0,10.0,63.0,13.0,8.0,52.0,92.0,205.0,6.0,1.0,1.0,2.0,1.0,0.293,0.2
Son Ah-seop,2018,Lotte Giants,0.329,0.404,0.546,0.95,141.0,625.0,553.0,109.0,182.0,32.0,5.0,26.0,93.0,20.0,3.0,68.0,99.0,302.0,15.0,2.0,1.0,1.0,1.0,0.36,0.333
Son Ah-seop,2017,Lotte Giants,0.335,0.42,0.514,0.934,144.0,667.0,576.0,113.0,193.0,35.0,4.0,20.0,80.0,25.0,8.0,83.0,96.0,296.0,7.0,4.0,1.0,3.0,8.0,0.29,0.0
Son Ah-seop,2016,Lotte Giants,0.323,0.418,0.468,0.886,144.0,672.0,575.0,118.0,186.0,33.0,1.0,16.0,81.0,42.0,4.0,92.0,104.0,269.0,4.0,3.0,0.0,2.0,1.0,0.331,0.0
Son Ah-seop,2015,Lotte Giants,0.317,0.406,0.472,0.878,116.0,517.0,445.0,86.0,141.0,28.0,1.0,13.0,54.0,11.0,6.0,68.0,96.0,210.0,6.0,1.0,0.0,3.0,3.0,0.354,0.0
Son Ah-seop,2014,Lotte Giants,0.362,0.456,0.538,0.994,122.0,570.0,483.0,105.0,175.0,25.0,3.0,18.0,80.0,10.0,3.0,80.0,78.0,260.0,7.0,5.0,0.0,2.0,7.0,0.336,0.0
Son Ah-seop,2013,Lotte Giants,0.345,0.421,0.474,0.895,128.0,568.0,498.0,83.0,172.0,23.0,4.0,11.0,69.0,36.0,7.0,64.0,88.0,236.0,9.0,3.0,0.0,0.0,0.0,0.4,0.0
Son Ah-seop,2012,Lotte Giants,0.314,0.37,0.396,0.766,132.0,556.0,503.0,61.0,158.0,26.0,0.0,5.0,58.0,10.0,5.0,41.0,79.0,199.0,7.0,6.0,,,,,
Son Ah-seop,2011,Lotte Giants,0.326,0.385,0.507,0.892,116.0,492.0,442.0,79.0,144.0,25.0,5.0,15.0,83.0,13.0,4.0,43.0,80.0,224.0,6.0,2.0,,,,,
Son Ah-seop,2010,Lotte Giants,0.306,0.377,0.438,0.815,121.0,487.0,422.0,85.0,129.0,23.0,0.0,11.0,47.0,6.0,2.0,50.0,82.0,185.0,2.0,1.0,,,,,
Son Ah-seop,2009,Lotte Giants,0.186,0.263,0.337,0.6,34.0,96.0,86.0,11.0,16.0,4.0,0.0,3.0,4.0,1.0,1.0,9.0,16.0,29.0,3.0,0.0,,,,,
Son Ah-seop,2008,Lotte Giants,0.303,0.387,0.404,0.791,80.0,250.0,218.0,31.0,66.0,11.0,1.0,3.0,17.0,2.0,3.0,28.0,35.0,88.0,4.0,2.0,,,,,
Son Ah-seop,2007,Lotte Giants,0.167,0.167,0.333,0.5,4.0,6.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,,
Son Yoeung-sek,2016,Lotte Giants,0.244,0.278,0.3,0.578,51.0,99.0,90.0,8.0,22.0,5.0,0.0,0.0,9.0,0.0,0.0,1.0,18.0,27.0,7.0,4.0,2.0,2.0,0.0,0.172,0.455
Son Yoeung-sek,2015,Lotte Giants,0.217,0.229,0.246,0.475,38.0,74.0,69.0,4.0,15.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,11.0,17.0,2.0,0.0,4.0,0.0,0.0,0.125,0.125
Son Yoeung-sek,2014,Lotte Giants,0.25,0.25,0.25,0.5,3.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Son Yoeung-sek,2013,Lotte Giants,0.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Son Yoeung-sek,2012,Lotte Giants,0.266,0.329,0.297,0.626,43.0,70.0,64.0,3.0,17.0,2.0,0.0,0.0,5.0,0.0,0.0,5.0,13.0,19.0,1.0,1.0,,,,,
Son Yoeung-sek,2011,Lotte Giants,0.263,0.377,0.351,0.728,49.0,71.0,57.0,11.0,15.0,3.0,1.0,0.0,12.0,1.0,0.0,10.0,9.0,20.0,1.0,1.0,,,,,
Son Yoeung-sek,2007,Lotte Giants,0.343,0.382,0.4,0.782,44.0,76.0,70.0,4.0,24.0,4.0,0.0,0.0,12.0,0.0,1.0,5.0,21.0,28.0,0.0,0.0,,,,,
Son Yoeung-sek,2006,Lotte Giants,0.333,0.333,0.333,0.666,4.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,
Shin Bon-ki,2024,KT Wiz,0.279,0.371,0.377,0.748,84.0,152.0,122.0,18.0,34.0,3.0,0.0,3.0,19.0,2.0,0.0,16.0,28.0,46.0,3.0,3.0,9.0,2.0,0.0,0.233,0.5
Shin Bon-ki,2023,KT Wiz,0.204,0.365,0.296,0.661,40.0,75.0,54.0,8.0,11.0,2.0,0.0,1.0,7.0,0.0,1.0,14.0,8.0,16.0,3.0,2.0,1.0,4.0,0.0,0.0,0.0
Shin Bon-ki,2022,KT Wiz,0.182,0.254,0.231,0.485,74.0,138.0,121.0,9.0,22.0,3.0,0.0,1.0,8.0,0.0,1.0,10.0,28.0,28.0,5.0,2.0,4.0,1.0,0.0,0.179,0.4
Shin Bon-ki,2021,KT Wiz,0.236,0.333,0.299,0.632,96.0,206.0,174.0,25.0,41.0,8.0,0.0,1.0,19.0,1.0,2.0,22.0,45.0,52.0,6.0,4.0,5.0,1.0,0.0,0.306,0.2
Shin Bon-ki,2020,Lotte Giants,0.217,0.311,0.283,0.594,81.0,123.0,106.0,18.0,23.0,1.0,0.0,2.0,12.0,1.0,0.0,14.0,22.0,30.0,3.0,1.0,1.0,1.0,0.0,0.393,0.1
Shin Bon-ki,2019,Lotte Giants,0.256,0.314,0.288,0.602,121.0,413.0,375.0,43.0,96.0,9.0,0.0,1.0,26.0,3.0,3.0,24.0,62.0,108.0,9.0,8.0,5.0,1.0,1.0,0.223,0.0
Shin Bon-ki,2018,Lotte Giants,0.294,0.357,0.442,0.799,139.0,479.0,425.0,55.0,125.0,28.0,1.0,11.0,71.0,1.0,5.0,33.0,95.0,188.0,12.0,11.0,5.0,5.0,2.0,0.3,0.5
Shin Bon-ki,2017,Lotte Giants,0.237,0.313,0.317,0.63,128.0,381.0,325.0,49.0,77.0,11.0,0.0,5.0,47.0,5.0,2.0,25.0,76.0,103.0,8.0,13.0,13.0,5.0,1.0,0.283,0.0
Shin Bon-ki,2016,Lotte Giants,0.309,0.451,0.395,0.846,25.0,104.0,81.0,13.0,25.0,4.0,0.0,1.0,10.0,0.0,1.0,13.0,12.0,32.0,3.0,8.0,2.0,0.0,0.0,0.308,0.0
Shin Bon-ki,2014,Lotte Giants,0.23,0.282,0.407,0.689,63.0,130.0,113.0,20.0,26.0,6.0,1.0,4.0,13.0,1.0,1.0,5.0,25.0,46.0,0.0,4.0,6.0,2.0,0.0,0.176,0.0
Shin Bon-ki,2013,Lotte Giants,0.229,0.312,0.287,0.6,99.0,281.0,240.0,27.0,55.0,11.0,0.0,1.0,25.0,6.0,3.0,24.0,55.0,69.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
Shin Bon-ki,2012,Lotte Giants,0.105,0.239,0.105,0.344,50.0,67.0,57.0,9.0,6.0,0.0,0.0,0.0,3.0,1.0,1.0,9.0,17.0,6.0,3.0,1.0,,,,,
Yang Jong-min,2019,LG Twins,0.136,0.17,0.182,0.352,18.0,49.0,44.0,1.0,6.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,15.0,8.0,3.0,0.0,2.0,1.0,0.0,0.083,0.0
Yang Jong-min,2018,Doosan Bears,0.286,0.333,0.429,0.762,21.0,15.0,14.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.667,0.0
Yang Jong-min,2015,Doosan Bears,0.125,0.222,0.313,0.535,32.0,18.0,16.0,6.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333
Yang Jong-min,2014,Doosan Bears,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yang Jong-min,2013,Lotte Giants,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yang Jong-min,2012,Lotte Giants,0.25,0.25,0.25,0.5,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,
Yang Jong-min,2011,Lotte Giants,0.236,0.3,0.273,0.573,58.0,64.0,55.0,11.0,13.0,2.0,0.0,0.0,5.0,0.0,3.0,5.0,21.0,15.0,1.0,0.0,,,,,
Yang Jong-min,2010,Lotte Giants,0.111,0.2,0.222,0.422,7.0,10.0,9.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,,,,,
Yang Jong-min,2009,Lotte Giants,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,
Yong Deuk-han,2016,NC Dinos,0.212,0.272,0.298,0.57,88.0,116.0,104.0,16.0,22.0,3.0,0.0,2.0,7.0,0.0,0.0,8.0,21.0,31.0,5.0,1.0,2.0,1.0,0.0,0.136,0.0
Yong Deuk-han,2015,NC Dinos,0.243,0.303,0.307,0.61,91.0,157.0,140.0,12.0,34.0,6.0,0.0,1.0,13.0,2.0,1.0,8.0,26.0,43.0,2.0,4.0,5.0,0.0,0.0,0.2,0.0
Yong Deuk-han,2014,Lotte Giants,0.305,0.326,0.402,0.728,59.0,92.0,82.0,13.0,25.0,5.0,0.0,1.0,11.0,0.0,1.0,3.0,22.0,33.0,4.0,1.0,3.0,3.0,0.0,0.2,0.5
Yong Deuk-han,2013,Lotte Giants,0.148,0.208,0.193,0.401,56.0,101.0,88.0,6.0,13.0,1.0,0.0,1.0,4.0,1.0,0.0,7.0,24.0,17.0,2.0,0.0,5.0,1.0,0.0,0.174,0.0
Yong Deuk-han,2012,Lotte Giants,0.236,0.286,0.292,0.578,55.0,80.0,72.0,9.0,17.0,1.0,0.0,1.0,6.0,3.0,0.0,4.0,10.0,21.0,0.0,1.0,,,,,
Yong Deuk-han,2011,Doosan Bears,0.149,0.184,0.191,0.375,60.0,52.0,47.0,3.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,9.0,1.0,2.0,,,,,
Yong Deuk-han,2010,Doosan Bears,0.136,0.24,0.182,0.422,43.0,52.0,44.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,8.0,1.0,3.0,,,,,
Yong Deuk-han,2009,Doosan Bears,0.246,0.294,0.313,0.607,79.0,212.0,195.0,17.0,48.0,8.0,1.0,1.0,14.0,0.0,2.0,11.0,43.0,61.0,13.0,3.0,,,,,
Yong Deuk-han,2006,Doosan Bears,0.214,0.256,0.321,0.577,58.0,94.0,84.0,9.0,18.0,3.0,0.0,2.0,6.0,0.0,0.0,5.0,14.0,27.0,2.0,0.0,,,,,
Yong Deuk-han,2005,Doosan Bears,0.238,0.293,0.277,0.57,59.0,141.0,130.0,13.0,31.0,5.0,0.0,0.0,10.0,1.0,3.0,10.0,23.0,36.0,3.0,0.0,,,,,
Yong Deuk-han,2004,Doosan Bears,1.0,0.667,1.0,1.667,5.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,
Lee Woo-min,2017,Lotte Giants,0.254,0.343,0.357,0.7,104.0,215.0,185.0,35.0,47.0,5.0,1.0,4.0,21.0,2.0,4.0,15.0,38.0,66.0,6.0,10.0,5.0,0.0,2.0,0.26,0.185
Lee Woo-min,2016,Lotte Giants,0.193,0.287,0.289,0.576,52.0,98.0,83.0,19.0,16.0,5.0,0.0,1.0,8.0,2.0,2.0,7.0,16.0,24.0,3.0,4.0,4.0,0.0,0.0,0.103,0.2
Lee Woo-min,2015,Lotte Giants,0.227,0.306,0.34,0.646,75.0,174.0,141.0,18.0,32.0,4.0,0.0,4.0,18.0,2.0,0.0,10.0,43.0,48.0,2.0,6.0,17.0,0.0,0.0,0.265,0.25
Lee Woo-min,2014,Lotte Giants,0.225,0.351,0.225,0.576,44.0,103.0,80.0,14.0,18.0,0.0,0.0,0.0,10.0,0.0,3.0,14.0,22.0,18.0,1.0,2.0,6.0,1.0,0.0,0.32,0.0
Lee Woo-min,2013,Lotte Giants,0.253,0.322,0.276,0.598,60.0,251.0,217.0,30.0,55.0,5.0,0.0,0.0,16.0,5.0,5.0,15.0,47.0,60.0,2.0,8.0,1.0,0.0,0.0,0.6,0.0
Lee Woo-min,2012,Lotte Giants,0.214,0.313,0.274,0.587,65.0,101.0,84.0,12.0,18.0,2.0,0.0,1.0,5.0,1.0,2.0,12.0,21.0,23.0,0.0,0.0,,,,,
Lee Woo-min,2011,Lotte Giants,0.12,0.239,0.16,0.399,70.0,90.0,75.0,12.0,9.0,1.0,1.0,0.0,3.0,3.0,1.0,10.0,26.0,12.0,0.0,2.0,,,,,
Lee Woo-min,2010,Lotte Giants,0.244,0.295,0.317,0.612,92.0,90.0,82.0,13.0,20.0,4.0,1.0,0.0,9.0,2.0,1.0,2.0,16.0,26.0,0.0,4.0,,,,,
Lee Woo-min,2009,Lotte Giants,0.259,0.346,0.302,0.648,102.0,194.0,162.0,25.0,42.0,7.0,0.0,0.0,15.0,12.0,3.0,14.0,37.0,49.0,3.0,8.0,,,,,
Lee Woo-min,2008,Lotte Giants,0.214,0.277,0.283,0.56,87.0,172.0,145.0,27.0,31.0,1.0,3.0,1.0,13.0,4.0,3.0,10.0,31.0,41.0,6.0,3.0,,,,,
Lee Woo-min,2007,Lotte Giants,0.301,0.365,0.364,0.729,75.0,306.0,269.0,31.0,81.0,4.0,5.0,1.0,23.0,11.0,8.0,20.0,57.0,98.0,1.0,7.0,,,,,
Lee Woo-min,2006,Lotte Giants,0.188,0.24,0.286,0.526,89.0,126.0,112.0,12.0,21.0,5.0,0.0,2.0,12.0,7.0,4.0,4.0,42.0,32.0,0.0,4.0,,,,,
Lee Woo-min,2003,Lotte Giants,0.214,0.348,0.286,0.634,23.0,72.0,56.0,6.0,12.0,4.0,0.0,0.0,5.0,3.0,1.0,2.0,19.0,16.0,0.0,10.0,,,,,
Lee Woo-min,2002,Lotte Giants,0.188,0.277,0.253,0.53,49.0,174.0,154.0,15.0,29.0,5.0,1.0,1.0,10.0,2.0,2.0,7.0,47.0,39.0,1.0,12.0,,,,,
Lee Woo-min,2001,Lotte Giants,0.111,0.2,0.111,0.311,16.0,10.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,
Lee In-gu,2013,Lotte Giants,0.0,0.0,0.0,0.0,2.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
Lee In-gu,2012,Lotte Giants,0.167,0.167,0.167,0.333,7.0,,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,,,,,
Lee In-gu,2011,Lotte Giants,0.267,0.348,0.36,0.708,81.0,,161.0,26.0,43.0,5.0,2.0,2.0,14.0,6.0,1.0,17.0,22.0,58.0,4.0,3.0,,,,,
Lee In-gu,2010,Lotte Giants,0.0,0.0,0.0,0.0,5.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,
Lee In-gu,2009,Lotte Giants,0.269,0.342,0.395,0.737,95.0,,271.0,34.0,73.0,13.0,3.0,5.0,33.0,6.0,6.0,26.0,61.0,107.0,5.0,4.0,,,,,
Lee In-gu,2008,Lotte Giants,0.289,0.361,0.362,0.724,42.0,,149.0,23.0,43.0,5.0,0.0,2.0,14.0,11.0,2.0,15.0,27.0,54.0,2.0,2.0,,,,,
Lee In-gu,2007,Lotte Giants,0.198,0.313,0.287,0.6,65.0,,167.0,18.0,33.0,8.0,2.0,1.0,12.0,2.0,2.0,19.0,34.0,48.0,2.0,9.0,,,,,
Lee In-gu,2004,Lotte Giants,0.121,0.215,0.121,0.336,41.0,,58.0,10.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,15.0,7.0,0.0,5.0,,,,,
Lee In-gu,2003,Lotte Giants,0.278,0.278,0.389,0.667,9.0,,18.0,1.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,7.0,0.0,0.0,,,,,
Lim Jong-hyuk,2014,Lotte Giants,0.222,0.417,0.222,0.639,21.0,25.0,18.0,3.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.2,0.5
Lim Jong-hyuk,2013,Lotte Giants,0.0,0.143,0.0,0.143,11.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jang Sung-ho,2015,KT Wiz,0.309,0.421,0.383,0.804,49.0,114.0,94.0,11.0,29.0,4.0,0.0,1.0,16.0,1.0,0.0,17.0,15.0,36.0,3.0,2.0,0.0,1.0,0.0,0.419,0.55
Jang Sung-ho,2014,Lotte Giants,0.0,0.6,0.0,0.6,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Jang Sung-ho,2013,Lotte Giants,0.266,0.363,0.365,0.728,83.0,278.0,241.0,21.0,64.0,10.0,1.0,4.0,27.0,0.0,1.0,35.0,36.0,88.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
Jang Sung-ho,2012,Hanwha Eagles,0.263,0.364,0.392,0.756,130.0,501.0,429.0,57.0,113.0,28.0,0.0,9.0,52.0,2.0,3.0,67.0,63.0,168.0,11.0,2.0,,,,,
Jang Sung-ho,2011,Hanwha Eagles,0.244,0.379,0.338,0.717,116.0,478.0,390.0,53.0,95.0,13.0,0.0,8.0,37.0,0.0,6.0,81.0,66.0,132.0,9.0,4.0,,,,,
Jang Sung-ho,2010,Hanwha Eagles,0.245,0.344,0.329,0.673,74.0,279.0,237.0,34.0,58.0,8.0,0.0,4.0,29.0,0.0,2.0,35.0,35.0,78.0,9.0,2.0,,,,,
Jang Sung-ho,2009,Kia Tigers,0.284,0.378,0.424,0.802,88.0,312.0,271.0,39.0,77.0,11.0,3.0,7.0,39.0,7.0,5.0,40.0,42.0,115.0,8.0,1.0,,,,,
Jang Sung-ho,2008,Kia Tigers,0.304,0.412,0.44,0.852,85.0,352.0,293.0,39.0,89.0,17.0,1.0,7.0,46.0,15.0,5.0,53.0,25.0,129.0,11.0,3.0,,,,,
Jang Sung-ho,2007,Kia Tigers,0.281,0.381,0.42,0.801,116.0,464.0,395.0,55.0,111.0,22.0,0.0,11.0,62.0,9.0,4.0,63.0,30.0,166.0,10.0,3.0,,,,,
Jang Sung-ho,2006,Kia Tigers,0.306,0.413,0.456,0.869,126.0,540.0,445.0,62.0,136.0,24.0,2.0,13.0,79.0,6.0,3.0,83.0,38.0,203.0,5.0,3.0,,,,,
Jang Sung-ho,2005,Kia Tigers,0.3,0.382,0.457,0.839,123.0,533.0,464.0,70.0,139.0,23.0,1.0,16.0,74.0,4.0,1.0,61.0,48.0,212.0,12.0,3.0,,,,,
Jang Sung-ho,2004,Kia Tigers,0.3,0.401,0.481,0.882,130.0,561.0,474.0,78.0,142.0,29.0,0.0,19.0,80.0,11.0,7.0,76.0,61.0,228.0,11.0,7.0,,,,,
Jang Sung-ho,2003,Kia Tigers,0.315,0.417,0.532,0.949,130.0,571.0,476.0,93.0,150.0,36.0,2.0,21.0,105.0,13.0,4.0,84.0,52.0,253.0,7.0,3.0,,,,,
Jang Sung-ho,2002,Kia Tigers,0.343,0.445,0.522,0.967,133.0,586.0,481.0,82.0,165.0,29.0,0.0,19.0,95.0,7.0,3.0,86.0,53.0,251.0,15.0,9.0,,,,,
Jang Sung-ho,2001,Kia Tigers,0.311,0.422,0.534,0.956,133.0,591.0,489.0,86.0,152.0,32.0,4.0,23.0,97.0,6.0,4.0,90.0,53.0,261.0,11.0,6.0,,,,,
Jang Sung-ho,2000,Haitai Tigers,0.324,0.438,0.489,0.489,115.0,546.0,450.0,90.0,146.0,30.0,1.0,14.0,48.0,6.0,5.0,88.0,57.0,220.0,7.0,3.0,,,,,
Jang Sung-ho,1999,Haitai Tigers,0.342,0.424,0.561,0.561,129.0,559.0,485.0,110.0,166.0,32.0,1.0,24.0,62.0,5.0,3.0,61.0,71.0,272.0,9.0,8.0,,,,,
Jang Sung-ho,1998,Haitai Tigers,0.312,0.382,0.462,0.462,125.0,529.0,465.0,76.0,145.0,23.0,1.0,15.0,49.0,5.0,0.0,44.0,53.0,215.0,12.0,9.0,,,,,
Jang Sung-ho,1997,Haitai Tigers,0.268,0.305,0.357,0.357,103.0,334.0,314.0,36.0,84.0,14.0,1.0,4.0,35.0,2.0,2.0,13.0,46.0,112.0,7.0,4.0,,,,,
Jang Sung-ho,1996,Haitai Tigers,0.206,0.286,0.286,0.286,71.0,211.0,189.0,16.0,39.0,9.0,0.0,2.0,11.0,0.0,1.0,21.0,35.0,54.0,3.0,0.0,,,,,
Jeon Jun-woo,2024,Lotte Giants,0.293,0.369,0.485,0.854,109.0,483.0,423.0,57.0,124.0,26.0,2.0,17.0,82.0,3.0,1.0,49.0,84.0,205.0,11.0,5.0,1.0,5.0,0.0,0.243,0.0
Jeon Jun-woo,2023,Lotte Giants,0.312,0.381,0.471,0.852,138.0,559.0,493.0,80.0,154.0,21.0,3.0,17.0,77.0,9.0,2.0,52.0,65.0,232.0,12.0,7.0,0.0,7.0,4.0,0.29,0.3
Jeon Jun-woo,2022,Lotte Giants,0.304,0.35,0.445,0.795,120.0,517.0,470.0,73.0,143.0,31.0,1.0,11.0,68.0,6.0,3.0,35.0,73.0,209.0,14.0,3.0,0.0,9.0,1.0,0.285,0.25
